Model,Video Name,Time Taken,Accuracy
Dlib,s1 (396).mpg,7.135335445404053,100.0
Dlib,s1 (397).mpg,7.068172931671143,100.0
Dlib,s1 (398).mpg,7.066624879837036,100.0
Dlib,s1 (399).mpg,7.069491386413574,100.0
Dlib,s1 (400).mpg,7.011995553970337,100.0
Dlib,s1 (401).mpg,7.1153647899627686,100.0
Dlib,s1 (402).mpg,7.045109987258911,100.0
Dlib,s1 (403).mpg,7.176550388336182,100.0
Dlib,s1 (404).mpg,7.0323381423950195,100.0
Dlib,s1 (405).mpg,6.988949775695801,100.0
Dlib,s1 (406).mpg,7.155589580535889,100.0
Dlib,s1 (407).mpg,7.049508810043335,100.0
Dlib,s1 (408).mpg,7.1634275913238525,100.0
Dlib,s1 (409).mpg,7.041125774383545,100.0
Dlib,s1 (410).mpg,7.152828931808472,100.0
Dlib,s1 (411).mpg,7.043832063674927,100.0
Dlib,s1 (412).mpg,7.077574014663696,100.0
Dlib,s1 (413).mpg,7.0488622188568115,100.0
Dlib,s1 (414).mpg,7.08555006980896,100.0
Dlib,s1 (415).mpg,6.971033573150635,100.0
Dlib,s1 (416).mpg,7.061105728149414,100.0
Dlib,s1 (417).mpg,7.022293329238892,100.0
Dlib,s1 (418).mpg,7.216331720352173,100.0
Dlib,s1 (419).mpg,7.041300535202026,100.0
Dlib,s1 (420).mpg,7.121456623077393,100.0
Dlib,s1 (421).mpg,7.024184226989746,100.0
Dlib,s1 (422).mpg,7.141688346862793,100.0
Dlib,s1 (423).mpg,7.042364120483398,100.0
Dlib,s1 (424).mpg,7.091391086578369,100.0
Dlib,s1 (425).mpg,7.124323606491089,100.0
Dlib,s1 (426).mpg,7.086841344833374,100.0
Dlib,s1 (427).mpg,7.076725244522095,100.0
Dlib,s1 (428).mpg,7.046600580215454,100.0
Dlib,s1 (429).mpg,7.052037477493286,100.0
Dlib,s1 (430).mpg,7.0830397605896,100.0
Dlib,s1 (431).mpg,7.008714437484741,100.0
Dlib,s1 (432).mpg,7.148421287536621,100.0
Dlib,s1 (433).mpg,7.056522846221924,100.0
Dlib,s1 (434).mpg,7.0899622440338135,100.0
Dlib,s1 (435).mpg,7.119844675064087,100.0
Dlib,s1 (436).mpg,6.9760730266571045,100.0
Dlib,s1 (437).mpg,7.117631673812866,100.0
Dlib,s1 (438).mpg,7.0585222244262695,100.0
Dlib,s1 (439).mpg,7.084606409072876,100.0
Dlib,s1 (440).mpg,7.147530555725098,100.0
Dlib,s1 (441).mpg,7.050039768218994,100.0
Dlib,s1 (442).mpg,7.1448328495025635,100.0
Dlib,s1 (443).mpg,6.914469957351685,100.0
Dlib,s1 (444).mpg,7.138447999954224,100.0
Dlib,s1 (445).mpg,6.9795756340026855,100.0
Dlib,s1 (446).mpg,7.033471345901489,100.0
Dlib,s1 (447).mpg,7.168705463409424,100.0
Dlib,s1 (448).mpg,6.917636871337891,100.0
Dlib,s1 (449).mpg,7.16046142578125,100.0
Dlib,s1 (450).mpg,6.9540345668792725,100.0
Dlib,s1 (451).mpg,7.069332122802734,100.0
Dlib,s1 (452).mpg,7.0710906982421875,100.0
Dlib,s1 (453).mpg,6.959171533584595,100.0
Dlib,s1 (454).mpg,7.147165536880493,100.0
Dlib,s1 (455).mpg,7.040323495864868,100.0
Dlib,s1 (456).mpg,6.951171875,100.0
Dlib,s1 (457).mpg,7.072437763214111,100.0
Dlib,s1 (458).mpg,6.893229961395264,100.0
Dlib,s1 (459).mpg,7.14370584487915,100.0
Dlib,s1 (460).mpg,6.991141319274902,100.0
Dlib,s1 (461).mpg,7.103168964385986,100.0
Dlib,s1 (462).mpg,6.947162866592407,100.0
Dlib,s1 (463).mpg,7.0825889110565186,100.0
Dlib,s1 (464).mpg,6.985015630722046,100.0
Dlib,s1 (465).mpg,7.065977096557617,100.0
Dlib,s1 (466).mpg,6.989181756973267,100.0
Dlib,s1 (467).mpg,8.05567216873169,100.0
Dlib,s1 (468).mpg,7.697919607162476,100.0
Dlib,s1 (469).mpg,7.054528474807739,100.0
Dlib,s1 (470).mpg,7.144960403442383,100.0
Dlib,s1 (471).mpg,6.9750261306762695,100.0
Dlib,s1 (472).mpg,6.992452144622803,100.0
Dlib,s1 (473).mpg,7.140813589096069,100.0
Dlib,s1 (474).mpg,6.981251955032349,100.0
Dlib,s1 (475).mpg,7.156019687652588,100.0
Dlib,s1 (476).mpg,6.892876148223877,100.0
Dlib,s1 (477).mpg,6.906111717224121,100.0
Dlib,s1 (478).mpg,6.979256868362427,100.0
Dlib,s1 (479).mpg,7.074044704437256,100.0
Dlib,s1 (480).mpg,7.1597371101379395,100.0
Dlib,s1 (481).mpg,7.058767795562744,100.0
Dlib,s1 (482).mpg,6.94696044921875,100.0
Dlib,s1 (483).mpg,7.00169825553894,100.0
Dlib,s1 (484).mpg,6.885205268859863,100.0
Dlib,s1 (485).mpg,7.0893449783325195,100.0
Dlib,s1 (486).mpg,6.988474130630493,100.0
Dlib,s1 (487).mpg,7.020125150680542,100.0
Dlib,s1 (488).mpg,7.179105281829834,100.0
Dlib,s1 (489).mpg,7.029520273208618,100.0
Dlib,s1 (490).mpg,7.15197229385376,100.0
Dlib,s1 (491).mpg,7.033775806427002,100.0
Dlib,s1 (492).mpg,7.072373628616333,100.0
Dlib,s1 (493).mpg,7.0233070850372314,100.0
Dlib,s1 (494).mpg,7.012678146362305,100.0
Dlib,s1 (495).mpg,7.089648008346558,100.0
Dlib,s1 (496).mpg,6.888339281082153,100.0
Dlib,s1 (497).mpg,7.198669672012329,100.0
Dlib,s1 (498).mpg,7.067499160766602,100.0
Dlib,s1 (499).mpg,7.068625450134277,100.0
Dlib,s1 (500).mpg,7.076868057250977,100.0
Dlib,s1 (501).mpg,7.068946361541748,100.0
Dlib,s1 (502).mpg,7.144037485122681,100.0
Dlib,s1 (503).mpg,7.074476718902588,100.0
Dlib,s1 (504).mpg,7.094357967376709,100.0
Dlib,s1 (505).mpg,7.074565410614014,100.0
Dlib,s1 (506).mpg,6.9961724281311035,100.0
Dlib,s1 (507).mpg,7.1833131313323975,100.0
Dlib,s1 (508).mpg,6.944180727005005,100.0
Dlib,s1 (509).mpg,7.158668756484985,100.0
Dlib,s1 (510).mpg,7.064473867416382,100.0
Dlib,s1 (511).mpg,7.069121599197388,100.0
Dlib,s1 (512).mpg,7.174200773239136,100.0
Dlib,s1 (513).mpg,7.059546947479248,100.0
Dlib,s1 (514).mpg,7.164833068847656,100.0
Dlib,s1 (515).mpg,7.0681281089782715,100.0
Dlib,s1 (516).mpg,7.1035566329956055,100.0
Dlib,s1 (517).mpg,7.08722710609436,100.0
Dlib,s1 (518).mpg,7.05239462852478,100.0
Dlib,s1 (519).mpg,7.172551155090332,100.0
Dlib,s1 (520).mpg,7.219666481018066,100.0
Dlib,s1 (521).mpg,7.44318151473999,100.0
Dlib,s1 (522).mpg,6.966465950012207,100.0
Dlib,s1 (523).mpg,7.164071083068848,100.0
Dlib,s1 (524).mpg,7.049615859985352,100.0
Dlib,s1 (525).mpg,7.067331790924072,100.0
Dlib,s1 (526).mpg,7.0714216232299805,100.0
Dlib,s1 (527).mpg,7.063963174819946,100.0
Dlib,s1 (528).mpg,7.171126842498779,100.0
Dlib,s1 (529).mpg,7.0399415493011475,100.0
Dlib,s1 (530).mpg,6.964691638946533,100.0
Dlib,s1 (531).mpg,7.142309188842773,100.0
Dlib,s1 (532).mpg,6.754426717758179,17.333333333333336
Dlib,s1 (533).mpg,7.141948938369751,100.0
Dlib,s1 (534).mpg,7.083142995834351,100.0
Dlib,s1 (535).mpg,7.08931827545166,100.0
Dlib,s1 (536).mpg,7.091895341873169,100.0
Dlib,s1 (537).mpg,7.0440452098846436,100.0
Dlib,s1 (538).mpg,7.197710037231445,100.0
Dlib,s1 (539).mpg,6.967737913131714,100.0
Dlib,s1 (540).mpg,7.171166658401489,100.0
Dlib,s1 (541).mpg,7.062656402587891,100.0
Dlib,s1 (542).mpg,7.060903787612915,100.0
Dlib,s1 (543).mpg,7.1499528884887695,100.0
Dlib,s1 (544).mpg,7.002618074417114,100.0
Dlib,s1 (545).mpg,7.175436019897461,100.0
Dlib,s1 (546).mpg,7.052114725112915,100.0
Dlib,s1 (547).mpg,7.1049699783325195,100.0
Dlib,s1 (548).mpg,7.038367033004761,100.0
Dlib,s1 (549).mpg,7.021616220474243,84.0
Dlib,s1 (550).mpg,7.070432186126709,100.0
Dlib,s1 (551).mpg,7.600660562515259,100.0
Dlib,s1 (552).mpg,8.912010192871094,100.0
Dlib,s1 (553).mpg,7.0587077140808105,100.0
Dlib,s1 (554).mpg,7.121791839599609,100.0
Dlib,s1 (555).mpg,7.069216012954712,100.0
Dlib,s1 (556).mpg,7.063977956771851,100.0
Dlib,s1 (557).mpg,7.068130970001221,100.0
Dlib,s1 (558).mpg,7.110854148864746,100.0
Dlib,s1 (559).mpg,7.05743932723999,100.0
Dlib,s1 (560).mpg,7.0318028926849365,100.0
Dlib,s1 (561).mpg,7.160494089126587,100.0
Dlib,s1 (562).mpg,7.027053117752075,100.0
Dlib,s1 (563).mpg,7.09459662437439,100.0
Dlib,s1 (564).mpg,7.061071872711182,100.0
Dlib,s1 (565).mpg,7.053451299667358,100.0
Dlib,s1 (566).mpg,7.355580806732178,100.0
Dlib,s1 (567).mpg,7.075705051422119,100.0
Dlib,s1 (568).mpg,7.122920036315918,100.0
Dlib,s1 (569).mpg,6.9700562953948975,100.0
Dlib,s1 (570).mpg,7.151224136352539,100.0
Dlib,s1 (571).mpg,6.931385517120361,100.0
Dlib,s1 (572).mpg,7.109066486358643,100.0
Dlib,s1 (573).mpg,7.077893257141113,100.0
Dlib,s1 (574).mpg,7.075324535369873,100.0
Dlib,s1 (575).mpg,7.051518201828003,100.0
Dlib,s1 (576).mpg,7.066935062408447,100.0
Dlib,s1 (577).mpg,7.056243181228638,100.0
Dlib,s1 (578).mpg,7.130714654922485,100.0
Dlib,s1 (579).mpg,7.03891134262085,100.0
Dlib,s1 (580).mpg,7.174015760421753,100.0
Dlib,s1 (581).mpg,7.037048816680908,100.0
Dlib,s1 (582).mpg,7.160243988037109,100.0
Dlib,s1 (583).mpg,6.961160659790039,100.0
Dlib,s1 (584).mpg,7.047881841659546,100.0
Dlib,s1 (585).mpg,7.1522300243377686,100.0
Dlib,s1 (586).mpg,7.040210247039795,100.0
Dlib,s1 (587).mpg,7.161652088165283,100.0
Dlib,s1 (588).mpg,7.087212562561035,100.0
Dlib,s1 (589).mpg,6.966245174407959,100.0
Dlib,s1 (590).mpg,7.143560171127319,100.0
Dlib,s1 (591).mpg,7.060280084609985,100.0
Dlib,s1 (592).mpg,7.16646409034729,100.0
Dlib,s1 (593).mpg,7.046607494354248,100.0
Dlib,s1 (594).mpg,7.120822191238403,100.0
Dlib,s1 (595).mpg,7.0765016078948975,100.0
Dlib,s1 (596).mpg,7.059933423995972,100.0
Dlib,s1 (597).mpg,7.181171417236328,100.0
Dlib,s1 (598).mpg,7.0522613525390625,100.0
Dlib,s1 (599).mpg,7.1693031787872314,100.0
Dlib,s1 (600).mpg,7.061663389205933,100.0
Dlib,s1 (601).mpg,7.104179620742798,100.0
Dlib,s1 (602).mpg,7.094720125198364,100.0
Dlib,s1 (603).mpg,7.061521053314209,100.0
Dlib,s1 (604).mpg,7.1559131145477295,100.0
Dlib,s1 (605).mpg,7.061579704284668,100.0
Dlib,s1 (606).mpg,7.153335332870483,100.0
Dlib,s1 (607).mpg,7.052885293960571,100.0
Dlib,s1 (608).mpg,7.081594228744507,100.0
Dlib,s1 (609).mpg,7.099504232406616,100.0
Dlib,s1 (610).mpg,7.059463262557983,100.0
Dlib,s1 (611).mpg,7.165987253189087,100.0
Dlib,s1 (612).mpg,7.072476863861084,100.0
Dlib,s1 (613).mpg,7.009935140609741,100.0
Dlib,s1 (614).mpg,7.057790040969849,100.0
Dlib,s1 (615).mpg,6.997809886932373,100.0
Dlib,s1 (616).mpg,7.159965515136719,100.0
Dlib,s1 (617).mpg,7.077001571655273,100.0
Dlib,s1 (618).mpg,7.139991998672485,100.0
Dlib,s1 (619).mpg,7.0723090171813965,100.0
Dlib,s1 (620).mpg,7.069775342941284,100.0
Dlib,s1 (621).mpg,7.167254447937012,100.0
Dlib,s1 (622).mpg,7.030284643173218,100.0
Dlib,s1 (623).mpg,7.161196708679199,100.0
Dlib,s1 (624).mpg,7.0538434982299805,100.0
Dlib,s1 (625).mpg,7.114881277084351,100.0
Dlib,s1 (626).mpg,7.049443244934082,100.0
Dlib,s1 (627).mpg,7.068674087524414,100.0
Dlib,s1 (628).mpg,7.172533273696899,100.0
Dlib,s1 (629).mpg,7.09254789352417,100.0
Dlib,s1 (630).mpg,7.169037580490112,100.0
Dlib,s1 (631).mpg,7.056491851806641,100.0
Dlib,s1 (632).mpg,7.066861391067505,100.0
Dlib,s1 (633).mpg,7.131772518157959,100.0
Dlib,s1 (634).mpg,7.055046558380127,100.0
Dlib,s1 (635).mpg,7.354764461517334,100.0
Dlib,s1 (636).mpg,8.309407234191895,100.0
Dlib,s1 (637).mpg,7.1826395988464355,100.0
Dlib,s1 (638).mpg,7.0697948932647705,100.0
Dlib,s1 (639).mpg,7.175686836242676,100.0
Dlib,s1 (640).mpg,7.02855658531189,100.0
Dlib,s1 (641).mpg,7.203260183334351,100.0
Dlib,s1 (642).mpg,7.037585496902466,100.0
Dlib,s1 (643).mpg,6.995785713195801,100.0
Dlib,s1 (644).mpg,7.0571815967559814,100.0
Dlib,s1 (645).mpg,7.08881402015686,100.0
Dlib,s1 (646).mpg,7.0912699699401855,100.0
Dlib,s1 (647).mpg,6.9945902824401855,100.0
Dlib,s1 (648).mpg,6.918154239654541,100.0
Dlib,s1 (649).mpg,7.167959451675415,100.0
Dlib,s1 (650).mpg,7.092471599578857,100.0
Dlib,s1 (651).mpg,7.172908544540405,100.0
Dlib,s1 (652).mpg,6.989033937454224,100.0
Dlib,s1 (653).mpg,7.115453243255615,100.0
Dlib,s1 (654).mpg,7.08444356918335,100.0
Dlib,s1 (655).mpg,7.054522514343262,100.0
Dlib,s1 (656).mpg,7.105569124221802,84.0
Dlib,s1 (657).mpg,7.069000244140625,100.0
Dlib,s1 (658).mpg,7.15449070930481,100.0
Dlib,s1 (659).mpg,6.9766926765441895,100.0
Dlib,s1 (660).mpg,7.078416109085083,100.0
Dlib,s1 (661).mpg,7.165277004241943,100.0
Dlib,s1 (662).mpg,7.1053712368011475,100.0
Dlib,s1 (663).mpg,7.1028523445129395,100.0
Dlib,s1 (664).mpg,7.068524360656738,100.0
Dlib,s1 (665).mpg,7.078298568725586,100.0
Dlib,s1 (666).mpg,7.051042318344116,100.0
Dlib,s1 (667).mpg,7.043710470199585,100.0
Dlib,s1 (668).mpg,7.174237966537476,100.0
Dlib,s1 (669).mpg,7.032151699066162,100.0
Dlib,s1 (670).mpg,7.171175241470337,100.0
Dlib,s1 (671).mpg,7.018104553222656,100.0
Dlib,s1 (672).mpg,7.073853969573975,100.0
Dlib,s1 (673).mpg,7.035179376602173,100.0
Dlib,s1 (674).mpg,7.062746524810791,100.0
Dlib,s1 (675).mpg,7.134765148162842,100.0
Dlib,s1 (676).mpg,7.052495956420898,100.0
Dlib,s1 (677).mpg,7.1491405963897705,100.0
Dlib,s1 (678).mpg,7.054516315460205,100.0
Dlib,s1 (679).mpg,7.09088659286499,100.0
Dlib,s1 (680).mpg,7.159919738769531,100.0
Dlib,s1 (681).mpg,7.08571982383728,100.0
Dlib,s1 (682).mpg,7.162319898605347,100.0
Dlib,s1 (683).mpg,7.009171724319458,100.0
Dlib,s1 (684).mpg,7.094347953796387,100.0
Dlib,s1 (685).mpg,7.088003873825073,100.0
Dlib,s1 (686).mpg,7.04324746131897,100.0
Dlib,s1 (687).mpg,6.959873199462891,100.0
Dlib,s1 (688).mpg,6.937274932861328,100.0
Dlib,s1 (689).mpg,7.045889139175415,100.0
Dlib,s1 (690).mpg,6.974354267120361,100.0
Dlib,s1 (691).mpg,7.057476997375488,100.0
Dlib,s1 (692).mpg,7.039010286331177,100.0
Dlib,s1 (693).mpg,7.038292407989502,100.0
Dlib,s1 (694).mpg,7.063523769378662,100.0
Dlib,s1 (695).mpg,7.040328025817871,100.0
Dlib,s1 (696).mpg,7.02604079246521,100.0
Dlib,s1 (697).mpg,7.146312952041626,100.0
Dlib,s1 (698).mpg,7.084540367126465,100.0
Dlib,s1 (699).mpg,7.076611280441284,100.0
Dlib,s1 (700).mpg,7.080667972564697,100.0
Dlib,s1 (701).mpg,7.083579778671265,100.0
Dlib,s1 (702).mpg,7.108312368392944,100.0
Dlib,s1 (703).mpg,7.079632520675659,100.0
Dlib,s1 (704).mpg,7.163865327835083,100.0
Dlib,s1 (705).mpg,7.062643051147461,100.0
Dlib,s1 (706).mpg,7.164335250854492,100.0
Dlib,s1 (707).mpg,7.08071756362915,100.0
Dlib,s1 (708).mpg,6.963831186294556,100.0
Dlib,s1 (709).mpg,7.17608118057251,100.0
Dlib,s1 (710).mpg,7.081438779830933,100.0
Dlib,s1 (711).mpg,7.162426710128784,100.0
Dlib,s1 (712).mpg,7.081332206726074,100.0
Dlib,s1 (713).mpg,7.110825538635254,100.0
Dlib,s1 (714).mpg,6.99216890335083,100.0
Dlib,s1 (715).mpg,7.049669027328491,100.0
Dlib,s1 (716).mpg,7.069826364517212,100.0
Dlib,s1 (717).mpg,7.090987920761108,100.0
Dlib,s1 (718).mpg,7.139160394668579,100.0
Dlib,s1 (719).mpg,7.05035400390625,100.0
Dlib,s1 (720).mpg,7.488829612731934,100.0
Dlib,s1 (721).mpg,8.081521987915039,100.0
Dlib,s1 (722).mpg,6.9932615756988525,100.0
Dlib,s1 (723).mpg,7.064948797225952,100.0
Dlib,s1 (724).mpg,6.895198583602905,100.0
Dlib,s1 (725).mpg,7.1494300365448,100.0
Dlib,s1 (726).mpg,7.095305919647217,100.0
Dlib,s1 (727).mpg,7.104273080825806,100.0
Dlib,s1 (728).mpg,7.0044286251068115,100.0
Dlib,s1 (729).mpg,7.418951988220215,100.0
Dlib,s1 (730).mpg,7.088202476501465,100.0
Dlib,s1 (731).mpg,7.134831666946411,100.0
Dlib,s1 (732).mpg,7.0590691566467285,100.0
Dlib,s1 (733).mpg,7.0595903396606445,100.0
Dlib,s1 (734).mpg,7.097428798675537,100.0
Dlib,s1 (735).mpg,7.062386751174927,100.0
Dlib,s1 (736).mpg,7.068747043609619,100.0
Dlib,s1 (737).mpg,7.1700215339660645,100.0
Dlib,s1 (738).mpg,7.049180030822754,100.0
Dlib,s1 (739).mpg,7.173945665359497,100.0
Dlib,s1 (740).mpg,7.048688173294067,100.0
Dlib,s1 (741).mpg,6.988943815231323,100.0
Dlib,s1 (742).mpg,7.1838414669036865,100.0
Dlib,s1 (743).mpg,7.07658052444458,100.0
Dlib,s1 (744).mpg,7.148320436477661,100.0
Dlib,s1 (745).mpg,7.0113914012908936,100.0
Dlib,s1 (746).mpg,7.090623140335083,100.0
Dlib,s1 (747).mpg,7.111867666244507,100.0
Dlib,s1 (748).mpg,7.043734788894653,100.0
Dlib,s1 (749).mpg,7.097731351852417,100.0
Dlib,s1 (750).mpg,7.073807001113892,100.0
Dlib,s1 (751).mpg,7.167020082473755,100.0
Dlib,s1 (752).mpg,6.9931018352508545,100.0
Dlib,s1 (753).mpg,7.004675626754761,100.0
Dlib,s1 (754).mpg,7.1724693775177,100.0
Dlib,s1 (755).mpg,6.9093828201293945,100.0
Dlib,s1 (756).mpg,7.175359725952148,100.0
Dlib,s1 (757).mpg,6.987680196762085,100.0
Dlib,s1 (758).mpg,7.119830846786499,100.0
Dlib,s1 (759).mpg,7.00932240486145,100.0
Dlib,s1 (760).mpg,7.075012445449829,100.0
Dlib,s1 (761).mpg,7.094242572784424,100.0
Dlib,s1 (762).mpg,7.072064161300659,100.0
Dlib,s1 (763).mpg,7.096554517745972,100.0
Dlib,s1 (764).mpg,7.017811298370361,100.0
Dlib,s1 (765).mpg,6.980052709579468,100.0
Dlib,s1 (766).mpg,7.253131151199341,100.0
Dlib,s1 (767).mpg,6.901006460189819,84.0
Dlib,s1 (768).mpg,7.172014474868774,100.0
Dlib,s1 (769).mpg,7.0420801639556885,100.0
Dlib,s1 (770).mpg,7.085652589797974,100.0
Dlib,s1 (771).mpg,7.099386215209961,100.0
Dlib,s1 (772).mpg,7.050990581512451,100.0
Dlib,s1 (773).mpg,7.111273765563965,100.0
Dlib,s1 (774).mpg,7.048895835876465,100.0
Dlib,s1 (775).mpg,7.1505632400512695,100.0
Dlib,s1 (776).mpg,7.062002182006836,100.0
Dlib,s1 (777).mpg,6.9710352420806885,100.0
Dlib,s1 (778).mpg,7.154853105545044,100.0
Dlib,s1 (779).mpg,7.060515403747559,100.0
Dlib,s1 (780).mpg,7.159061670303345,100.0
Dlib,s1 (781).mpg,7.005494117736816,100.0
Dlib,s1 (782).mpg,7.02713942527771,100.0
Dlib,s1 (783).mpg,7.099157810211182,100.0
Dlib,s1 (784).mpg,7.052282094955444,100.0
Dlib,s1 (785).mpg,7.184847831726074,100.0
Dlib,s1 (786).mpg,6.970464706420898,100.0
Dlib,s1 (787).mpg,7.087053060531616,100.0
Dlib,s1 (788).mpg,7.036777496337891,100.0
Dlib,s1 (789).mpg,7.06756329536438,100.0
Dlib,s1 (790).mpg,7.161879301071167,100.0
Dlib,s1 (791).mpg,7.041182279586792,100.0
Dlib,s1 (792).mpg,7.1571667194366455,100.0
Dlib,s1 (793).mpg,7.08193302154541,100.0
Dlib,s1 (794).mpg,7.042978763580322,100.0
Dlib,s1 (795).mpg,7.097904682159424,100.0
Dlib,s1 (796).mpg,6.8715386390686035,100.0
Dlib,s1 (797).mpg,7.181074619293213,100.0
Dlib,s1 (798).mpg,7.008171319961548,100.0
Dlib,s1 (799).mpg,7.142352819442749,100.0
Dlib,s1 (800).mpg,6.985853910446167,100.0
Dlib,s1 (801).mpg,7.089257478713989,100.0
Dlib,s1 (802).mpg,7.086392402648926,100.0
Dlib,s1 (803).mpg,7.01089072227478,100.0
Dlib,s1 (804).mpg,7.2795350551605225,100.0
Dlib,s1 (805).mpg,9.386132717132568,100.0
Dlib,s1 (806).mpg,6.983530759811401,100.0
Dlib,s1 (807).mpg,6.975244045257568,100.0
Dlib,s1 (808).mpg,7.160736560821533,100.0
Dlib,s1 (809).mpg,7.006352663040161,100.0
Dlib,s1 (810).mpg,7.1749091148376465,100.0
Dlib,s1 (811).mpg,7.034580945968628,100.0
Dlib,s1 (812).mpg,7.053936719894409,100.0
Dlib,s1 (813).mpg,7.118667364120483,100.0
Dlib,s1 (814).mpg,7.079471111297607,100.0
Dlib,s1 (815).mpg,7.157092809677124,100.0
Dlib,s1 (816).mpg,7.068149566650391,100.0
Dlib,s1 (817).mpg,7.097063064575195,100.0
Dlib,s1 (818).mpg,7.046135425567627,100.0
Dlib,s1 (819).mpg,7.1228883266448975,100.0
Dlib,s1 (820).mpg,9.098915100097656,100.0
Dlib,s1 (821).mpg,7.162362575531006,100.0
Dlib,s1 (822).mpg,7.060709476470947,100.0
Dlib,s1 (823).mpg,6.964048385620117,100.0
Dlib,s1 (824).mpg,7.177772760391235,100.0
Dlib,s1 (825).mpg,7.871425151824951,100.0
Dlib,s1 (826).mpg,7.485803127288818,100.0
Dlib,s1 (827).mpg,7.082176685333252,100.0
Dlib,s1 (828).mpg,7.130042314529419,100.0
Dlib,s1 (829).mpg,7.040687322616577,100.0
Dlib,s1 (830).mpg,7.1510560512542725,100.0
Dlib,s1 (831).mpg,7.021539211273193,100.0
Dlib,s1 (832).mpg,7.005563735961914,100.0
Dlib,s1 (833).mpg,7.1784987449646,100.0
Dlib,s1 (834).mpg,6.914319276809692,100.0
Dlib,s1 (835).mpg,7.161383152008057,100.0
Dlib,s1 (836).mpg,6.967770099639893,100.0
Dlib,s1 (837).mpg,7.117414712905884,100.0
Dlib,s1 (838).mpg,6.918946027755737,100.0
Dlib,s1 (839).mpg,7.083447694778442,100.0
Dlib,s1 (840).mpg,7.072025537490845,100.0
Dlib,s1 (841).mpg,7.208683013916016,100.0
Dlib,s1 (842).mpg,7.046687841415405,100.0
Dlib,s1 (843).mpg,7.06607985496521,100.0
Dlib,s1 (844).mpg,6.9619224071502686,100.0
Dlib,s1 (845).mpg,7.168313264846802,100.0
Dlib,s1 (846).mpg,6.972586154937744,100.0
Dlib,s1 (847).mpg,7.153522253036499,100.0
Dlib,s1 (848).mpg,6.976315259933472,100.0
Dlib,s1 (849).mpg,7.063510179519653,100.0
Dlib,s1 (850).mpg,7.076751708984375,100.0
Dlib,s1 (851).mpg,7.045076608657837,100.0
Dlib,s1 (852).mpg,7.064902305603027,100.0
Dlib,s1 (853).mpg,7.070150852203369,100.0
Dlib,s1 (854).mpg,7.101787805557251,100.0
Dlib,s1 (855).mpg,7.05586576461792,100.0
Dlib,s1 (856).mpg,6.981962203979492,100.0
Dlib,s1 (857).mpg,7.140722036361694,100.0
Dlib,s1 (858).mpg,6.883055925369263,100.0
Dlib,s1 (859).mpg,7.134143829345703,100.0
Dlib,s1 (860).mpg,7.060513019561768,100.0
Dlib,s1 (861).mpg,7.060577869415283,100.0
Dlib,s1 (862).mpg,7.052349090576172,100.0
Dlib,s1 (863).mpg,7.054176330566406,100.0
Dlib,s1 (864).mpg,7.070481061935425,100.0
Dlib,s1 (865).mpg,7.062199354171753,100.0
Dlib,s1 (866).mpg,6.938147306442261,100.0
Dlib,s1 (867).mpg,7.1845762729644775,100.0
Dlib,s1 (868).mpg,7.074366569519043,100.0
Dlib,s1 (869).mpg,7.153386354446411,100.0
Dlib,s1 (870).mpg,6.967965841293335,100.0
Dlib,s1 (871).mpg,7.08585786819458,100.0
Dlib,s1 (872).mpg,7.071586847305298,100.0
Dlib,s1 (873).mpg,7.00646185874939,100.0
Dlib,s1 (874).mpg,7.163411617279053,100.0
Dlib,s1 (875).mpg,7.069718837738037,100.0
Dlib,s1 (876).mpg,7.1509788036346436,100.0
Dlib,s1 (877).mpg,7.0044896602630615,100.0
Dlib,s1 (878).mpg,7.058362722396851,100.0
Dlib,s1 (879).mpg,7.138939142227173,100.0
Dlib,s1 (880).mpg,6.986851453781128,100.0
Dlib,s1 (881).mpg,7.0468339920043945,100.0
Dlib,s1 (882).mpg,7.05429744720459,84.0
Dlib,s1 (883).mpg,6.942359447479248,100.0
Dlib,s1 (884).mpg,7.109276533126831,100.0
Dlib,s1 (885).mpg,6.983198881149292,100.0
Dlib,s1 (886).mpg,7.189306974411011,100.0
Dlib,s1 (887).mpg,7.041600704193115,100.0
Dlib,s1 (888).mpg,7.323936223983765,100.0
Dlib,s1 (889).mpg,8.287067651748657,100.0
Dlib,s1 (890).mpg,7.077089309692383,100.0
Dlib,s1 (891).mpg,7.035167217254639,100.0
Dlib,s1 (892).mpg,7.136854410171509,100.0
Dlib,s1 (893).mpg,7.067188501358032,100.0
Dlib,s1 (894).mpg,7.0253682136535645,100.0
Dlib,s1 (895).mpg,7.182603597640991,100.0
Dlib,s1 (896).mpg,7.039430141448975,100.0
Dlib,s1 (897).mpg,7.030427694320679,100.0
Dlib,s1 (898).mpg,6.959937334060669,100.0
Dlib,s1 (899).mpg,7.078303337097168,100.0
Dlib,s1 (900).mpg,7.061626672744751,100.0
Dlib,s1 (901).mpg,7.0713512897491455,100.0
Dlib,s1 (902).mpg,7.1665894985198975,100.0
Dlib,s1 (903).mpg,7.078418731689453,100.0
Dlib,s1 (904).mpg,7.102092981338501,100.0
Dlib,s1 (905).mpg,7.0178844928741455,100.0
Dlib,s1 (906).mpg,7.046071290969849,100.0
Dlib,s1 (907).mpg,7.084693431854248,100.0
Dlib,s1 (908).mpg,7.042762756347656,100.0
Dlib,s1 (909).mpg,7.090918064117432,100.0
Dlib,s1 (910).mpg,7.018322229385376,100.0
